ID,Product Name,Description,Price,Supplier Name,Supplier Contact,Category Name,Category Description,Image,Amount
942,Basic Product,Standard quality product with good value for money.,1.42,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/942/400/300,58.22
943,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.46,Asian Paints,support@asianpaints.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/943/400/300,4881.42
944,Dried Fruits,100% natural ingredients. No artificial preservatives.,5.86,ITC Limited,support@itclimited.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/944/400/300,3844.16
945,Generic Item,Standard quality product with good value for money.,3.36,Reliance Industries,support@relianceindustries.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/945/400/300,231.84
945,Generic Item,Standard quality product with good value for money.,3.36,Mahindra Supplies,support@mahindrasupplies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/945/400/300,231.84
946,Generic Item,Standard quality product with good value for money.,1.41,Mahindra Supplies,support@mahindrasupplies.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/946/400/300,1386.03
946,Generic Item,Standard quality product with good value for money.,1.41,Wipro Limited,support@wiprolimited.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/946/400/300,1386.03
946,Generic Item,Standard quality product with good value for money.,1.41,Bajaj Electronics,support@bajajelectronics.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/946/400/300,1386.03
947,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.11,Tata Enterprises,support@tataenterprises.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/947/400/300,2938.25
947,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.11,Dabur India,support@daburindia.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/947/400/300,2938.25
947,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.11,Patanjali Ayurved,support@patanjaliayurved.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/947/400/300,2938.25
948,Generic Item,Standard quality product with good value for money.,7.30,Birla Corporation,support@birlacorporation.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/948/400/300,3087.90
948,Generic Item,Standard quality product with good value for money.,7.30,ITC Limited,support@itclimited.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/948/400/300,3087.90
949,Basic Product,Standard quality product with good value for money.,7.71,Tata Enterprises,support@tataenterprises.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/949/400/300,2012.31
950,Basic Product,Standard quality product with good value for money.,5.01,Tata Enterprises,support@tataenterprises.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/950/400/300,3702.39
951,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,9.16,Mahindra Supplies,support@mahindrasupplies.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/951/400/300,8244.00
952,Basic Product,Standard quality product with good value for money.,4.77,Wipro Limited,support@wiprolimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/952/400/300,2513.79
953,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,9.85,Infosys Solutions,support@infosyssolutions.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/953/400/300,8323.25
953,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,9.85,Bharti Airtel,support@bhartiairtel.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/953/400/300,8323.25
954,Basic Product,Standard quality product with good value for money.,9.32,Infosys Solutions,support@infosyssolutions.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/954/400/300,6589.24
954,Basic Product,Standard quality product with good value for money.,9.32,HCL Technologies,support@hcltechnologies.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/954/400/300,6589.24
954,Basic Product,Standard quality product with good value for money.,9.32,Bajaj Electronics,support@bajajelectronics.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/954/400/300,6589.24
955,Generic Item,Standard quality product with good value for money.,7.80,Reliance Industries,support@relianceindustries.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/955/400/300,5483.40
955,Generic Item,Standard quality product with good value for money.,7.80,ITC Limited,support@itclimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/955/400/300,5483.40
955,Generic Item,Standard quality product with good value for money.,7.80,Dabur India,support@daburindia.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/955/400/300,5483.40
956,Basic Product,Standard quality product with good value for money.,2.11,Birla Corporation,support@birlacorporation.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/956/400/300,384.02
956,Basic Product,Standard quality product with good value for money.,2.11,Wipro Limited,support@wiprolimited.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/956/400/300,384.02
956,Basic Product,Standard quality product with good value for money.,2.11,Hindustan Unilever,support@hindustanunilever.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/956/400/300,384.02
957,Basic Product,Standard quality product with good value for money.,5.13,Infosys Solutions,support@infosyssolutions.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/957/400/300,4832.46
957,Basic Product,Standard quality product with good value for money.,5.13,Patanjali Ayurved,support@patanjaliayurved.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/957/400/300,4832.46
958,Basic Product,Standard quality product with good value for money.,3.70,Birla Corporation,support@birlacorporation.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/958/400/300,3503.90
959,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,6.95,Infosys Solutions,support@infosyssolutions.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/959/400/300,5615.60
959,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,6.95,Wipro Limited,support@wiprolimited.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/959/400/300,5615.60
959,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,6.95,Godrej Industries,support@godrejindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/959/400/300,5615.60
960,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,2.19,HCL Technologies,support@hcltechnologies.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/960/400/300,904.47
961,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,679.18,Wipro Limited,support@wiprolimited.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/961/400/300,46863.42
962,iPad Air,High-quality device with premium features. Includes warranty and after-sales support.,775.17,HCL Technologies,support@hcltechnologies.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/962/400/300,374407.11
963,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,970.98,Tata Enterprises,support@tataenterprises.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/963/400/300,143705.04
963,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,970.98,Wipro Limited,support@wiprolimited.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/963/400/300,143705.04
963,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,970.98,ITC Limited,support@itclimited.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/963/400/300,143705.04
964,Basic Product,Standard quality product with good value for money.,4.74,Asian Paints,support@asianpaints.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/964/400/300,9.48
965,iPad Air,High-quality device with premium features. Includes warranty and after-sales support.,1383.37,Asian Paints,support@asianpaints.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/965/400/300,1027843.91
966,Basic Product,Standard quality product with good value for money.,6.72,Tata Enterprises,support@tataenterprises.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/966/400/300,5187.84
967,Generic Item,Standard quality product with good value for money.,6.93,Birla Corporation,support@birlacorporation.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/967/400/300,1787.94
967,Generic Item,Standard quality product with good value for money.,6.93,Wipro Limited,support@wiprolimited.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/967/400/300,1787.94
967,Generic Item,Standard quality product with good value for money.,6.93,Bharti Airtel,support@bhartiairtel.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/967/400/300,1787.94
968,Basic Product,Standard quality product with good value for money.,4.35,Reliance Industries,support@relianceindustries.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/968/400/300,1800.90
968,Basic Product,Standard quality product with good value for money.,4.35,Hindustan Unilever,support@hindustanunilever.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/968/400/300,1800.90
969,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,7.82,Bajaj Electronics,support@bajajelectronics.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/969/400/300,3065.44
970,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,39.54,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/970/400/300,4902.96
970,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,39.54,Mahindra Supplies,support@mahindrasupplies.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/970/400/300,4902.96
970,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,39.54,Bajaj Electronics,support@bajajelectronics.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/970/400/300,4902.96
971,Organic Honey,100% natural ingredients. No artificial preservatives.,2.78,Birla Corporation,support@birlacorporation.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/971/400/300,2221.22
